類別,電腦編號,村里別,地址,"地下樓 層數",可容納人數,派出所,備註,經度,緯度
日健?社區,D302000447,福基里,新北市新莊區福基里新北大道2段251號,1.0,1073.0,頭前派出所,,121.461,25.06033
公寓,D302000448,福基里,新北市新莊區福基里福德三街70號,5.0,291.0,頭前派出所,,121.4606,25.05887
馥都匯公寓,D302000449,福基里,新北市新莊區福基里福德二街2號1,2.0,701.0,頭前派出所,,121.4627,25.05741
禮躍公寓,D302000450,福基里,新北市新莊區福基里福前街259號,4.0,527.0,頭前派出所,,121.4626,25.05904
青之森公寓,D302000451,頭前里,新北市新莊區頭前里中原東路62號,4.0,955.0,頭前派出所,,121.4635,25.05464
敦藏公寓,D302000452,福基里,新北市新莊區福基里福美街170號,1.0,434.0,頭前派出所,,121.4608,25.05951
公寓,D302000453,化成里,新北市新莊區化成里思源路192巷67號,1.0,205.0,頭前派出所,,121.462,25.04842
碧瑤公寓,D302000455,頭前里,新北市新莊區頭前里頭前路160號,3.0,813.0,頭前派出所,,121.4612,25.0527
三達印刷公司,D302000456,化成里,新北市新莊區化成里化成路25號,1.0,426.0,頭前派出所,,121.465,25.04372
春城越社區,D302000457,頭前里,新北市新莊區頭前里福德一街2號,1.0,694.0,頭前派出所,,121.463,25.05655
冠德泰景公寓,D302000458,頭前里,新北市新莊區頭前里幸福東路128號,4.0,835.0,頭前派出所,,121.4626,25.04971
馥都湛公寓,D302000459,福基里,新北市新莊區福基里福美街172巷1-1號,1.0,943.0,頭前派出所,,121.4608,25.05986
冠德泰極社區,D302000460,頭前里,新北市新莊區頭前里思源路450號,3.0,2008.0,頭前派出所,,121.4602,25.05372
碧瑤大都匯公寓,D302000461,頭前里,新北市新莊區頭前里思源路400號,1.0,1028.0,頭前派出所,,121.4602,25.05309
公司,D302000462,化成里,新北市新莊區化成里頭成街36號,1.0,153.0,頭前派出所,,121.4622,25.04842
公寓,D302000463,福基里,新北市新莊區福基里化成路764巷5號,1.0,216.0,頭前派出所,,121.4659,25.05892
公寓,D302000464,福基里,新北市新莊區福基里新知八路1號,1.0,216.0,頭前派出所,,121.4545,25.06081
公寓,D302000465,福基里,新北市新莊區福基里新知十路1號,1.0,316.0,頭前派出所,,121.4535,25.0615
公寓,D302000466,頭前里,新北市新莊區頭前里頭興街1-2號,1.0,462.0,頭前派出所,,121.4644,25.05343
公寓,D302000467,福基里,新北市新莊區福基里新知一路61號,1.0,606.0,頭前派出所,,121.4638,25.06287
公寓,D302000468,頭前里,新北市新莊區頭前里福德一街88號3樓,3.0,1091.0,頭前派出所,,121.461,25.05646
公寓,D302000469,化成里,新北市新莊區化成里幸福東路95號,1.0,538.0,頭前派出所,,121.462,25.04936
公寓,D302000470,化成里,新北市新莊區化成里思源路166巷16號2樓,1.0,439.0,頭前派出所,,121.4604,25.04767
幸福琚,D302000471,思源里,新北市新莊區思源里復興路2段193號,1.0,422.0,頭前派出所,,121.45929,25.044613
先鋒高分子公司,D302000472,福基里,新北市新莊區福基里福慧路262號,3.0,325.0,頭前派出所,,121.45454,25.06239
陸江時莊,D302000473,頭前里,新北市新莊區頭前里16鄰福德一街49號二樓,1.0,759.0,頭前派出所,,121.46194,25.056047
國鉅富,D302000474,頭前里,新北市新莊區頭前里16鄰福美街207號,4.0,1110.0,頭前派出所,,121.46037,25.056576
科定A3商辦大樓,D302000476,福基里,新北市新莊區福基里12鄰福慧路268號,1.0,1025.0,頭前派出所,,121.45439,25.06222
中港國小,D303000038,立志里,新北市新莊區立志里中港一街142號,1.0,417.0,中港派出所,,121.4472,25.04507
私人住宅大樓,D303000102,中港里,新北市新莊區中港里幸福路710巷5弄1號,1.0,407.0,中港派出所,,121.4491,25.04982
私人住宅大樓,D303000105,中港里,新北市新莊區中港里幸福路710巷5弄18號,1.0,1166.0,中港派出所,,121.4492,25.04989
益民醫院,D303000116,恆安里,新北市新莊區恆安里中港路127號,1.0,117.0,中港派出所,,121.45522,25.040087
校園綠第,D303000123,恆安里,新北市新莊區恆安里中港路48巷9號,1.0,134.0,中港派出所,,121.456,25.0384
凱撒大第社區,D303000124,中和里,新北市新莊區中和里中和街24號,1.0,1140.0,中港派出所,,121.4483,25.04363
向陽社區,D303000127,中和里,新北市新莊區中和里復興路1段127巷2號1,1.0,1238.0,中港派出所,,121.4493,25.04375
私人住宅大樓,D303000129,中華里,新北市新莊區中華里中安街8號,1.0,231.0,中港派出所,,121.4529,25.04522
榮耀經典大樓,D303000131,中誠里,新北市新莊區中誠里中誠街3-15號,1.0,1168.0,中港派出所,,121.4523,25.04806
中誠立體停車場,D303000132,中誠里,新北市新莊區中誠里中誠街53巷1號,1.0,38.0,中港派出所,,121.4514,25.04781
鴻星廣場大樓,D303000133,中華里,新北市新莊區中華里中安街1號,1.0,1461.0,中港派出所,,121.4528,25.04526
私人住宅大樓,D303000136,中港里,新北市新莊區中港里幸福路710巷5弄2號,1.0,426.0,中港派出所,,121.4497,25.04982
私人住宅大樓,D303000137,思賢里,新北市新莊區思賢里復興路2段114號,1.0,168.0,中港派出所,,121.4563,25.04418
思源大第,D303000138,思賢里,新北市新莊區思賢里銘德街57號,1.0,1296.0,中港派出所,,121.4569,25.0437
私人住宅大樓,D303000141,自立里,新北市新莊區自立里自由街46號,1.0,95.0,中港派出所,,121.4557,25.04602
私人住宅大樓,D303000142,自立里,新北市新莊區自立里自由街34號,1.0,185.0,中港派出所,,121.4557,25.04654
名門貴族,D303000143,恆安里,新北市新莊區恆安里中港路119號,1.0,300.0,中港派出所,,121.4553,25.0399
私人住宅大樓,D303000150,自立里,新北市新莊區自立里自立街85號,1.0,663.0,中港派出所,,121.455,25.04549
佳昌恆安社區,D303000152,恆安里,新北市新莊區恆安里明中街42號,1.0,185.0,中港派出所,,121.4569,25.0399
碧瑤金鑽,D303000160,中華里,新北市新莊區中華里中港路332號16,2.0,470.0,中港派出所,,121.4524,25.04557
私人住宅大樓,D303000162,中港里,新北市新莊區中港里中港路491號,2.0,788.0,中港派出所,,121.4521,25.05014
萬象華都大廈,D303000166,自立里,新北市新莊區自立里復興路2段39號,2.0,2393.0,中港派出所,,121.4545,25.04419
校園綠第,D303000170,恆安里,新北市新莊區恆安里中港路48巷9號,1.0,757.0,中港派出所,,121.4559,25.03842
麗晶花園商場,D303000172,自信里,新北市新莊區自信里自信街9號,4.0,3354.0,中港派出所,,121.4535,25.04846
佳昌恆安社區,D303000173,恆安里,新北市新莊區恆安里明中街46號,2.0,1945.0,中港派出所,,121.4568,25.03986
運動家社區,D303000174,中美里,新北市新莊區中美里中華路一段100號,2.0,313.0,中港派出所,,121.4524,25.03973
揚名學園二期社區,D303000177,中平里,新北市新莊區中平里中榮街81巷2號,2.0,1120.0,中港派出所,,121.4453,25.05253
私人住宅大樓,D303000178,中美里,新北市新莊區中美里中港路218號,1.0,131.0,中港派出所,,121.4544,25.04272
私人住宅大樓,D303000181,中美里,新北市新莊區中美里中港路176號,2.0,309.0,中港派出所,,121.455,25.04198
竣業經典二期,D303000183,中美里,新北市新莊區中美里中華路一段116巷7號,1.0,1705.0,中港派出所,,121.4532,25.04066
私人住宅大樓,D303000184,中美里,新北市新莊區中美里中港路196號,1.0,2492.0,中港派出所,,121.4549,25.04242
私人住宅大樓,D303000185,立德里,新北市新莊區立德里新泰路286號,1.0,164.0,中港派出所,,121.4458,25.04063
私人住宅大樓,D303000189,自立里,新北市新莊區自立里自立街108號,1.0,298.0,中港派出所,,121.4551,25.04536
私人住宅大樓,D303000191,中美里,新北市新莊區中美里中港路179號,1.0,461.0,中港派出所,,121.4549,25.04152
私人住宅大樓,D303000194,中泰里,新北市新莊區中泰里中港三街10號,1.0,185.0,中港派出所,,121.4511,25.04658
新莊體育園區,D303000198,立德里,新北市新莊區立德里中華路1段75號,1.0,8852.0,中港派出所,,121.452,25.0405
私人住宅大樓,D303000199,中華里,新北市新莊區中華里中華路二段101號,2.0,81.0,中港派出所,,121.4525,25.04907
博偉大樓,D303000200,中華里,新北市新莊區中華里中華路2段5號,3.0,772.0,中港派出所,,121.4535,25.04524
江陵世紀,D303000201,中華里,新北市新莊區中華里中安街7號,3.0,961.0,中港派出所,,121.4528,25.04572
忠承星鑽二期大廈,D303000202,中華里,新北市新莊區中華里中港路338號,3.0,523.0,中港派出所,,121.4522,25.04581
榮耀經典公寓大廈,D303000203,中誠里,新北市新莊區中誠里中港路417巷12號,3.0,719.0,中港派出所,,121.4518,25.04757
五星尊爵第五期社區,D303000207,中華里,新北市新莊區中華里中華路2段47號,3.0,588.0,中港派出所,,121.453,25.0467
五星尊爵第六期社區,D303000208,自立里,新北市新莊區自立里自立街174巷5號,1.0,103.0,中港派出所,,121.4559,25.04483
五星尊爵第六期社區,D303000209,自立里,新北市新莊區自立里自立街174巷2弄3號,3.0,377.0,中港派出所,,121.4556,25.04481
富麗旺社區,D303000210,自信里,新北市新莊區自信里自信街29號,3.0,859.0,中港派出所,,121.4542,25.04838
捷運雙星A區,D303000211,中美里,新北市新莊區中美里長青街37巷22弄2號,3.0,544.0,中港派出所,,121.4563,25.04139
捷運雙星B區,D303000212,中美里,新北市新莊區中美里長青街37巷22弄1號,3.0,769.0,中港派出所,,121.4563,25.0412
皇家璽院,D303000214,自立里,新北市新莊區自立里復興路2段131號,3.0,1083.0,中港派出所,,121.4571,25.04442
典藏羅丹社區,D303000215,中華里,新北市新莊區中華里中港路360號,4.0,1027.0,中港派出所,,121.4521,25.04658
僑星典華社區,D303000218,恆安里,新北市新莊區恆安里明中街49巷22號,1.0,260.0,中港派出所,,121.4563,25.03883
典藏傳家公寓,D303000219,思賢里,新北市新莊區思賢里復興路2段148號,2.0,277.0,中港派出所,,121.4577,25.04427
英倫雙星艦橋區公寓,D303000222,中華里,新北市新莊區中華里中安街37號,3.0,416.0,中港派出所,,121.4527,25.04652
英倫雙星牛津大樓,D303000225,中華里,新北市新莊區中華里中安街50號,3.0,373.0,中港派出所,,121.4527,25.04674
思賢國小,D303000233,自立里,新北市新莊區自立里自立街229號,1.0,1058.0,中港派出所,,121.4566,25.04556
碧瑤金鑽,D303000236,中華里,新北市新莊區中華里中港路328號,4.0,744.0,中港派出所,,121.4525,25.04563
心富麗社區,D303000246,中美里,新北市新莊區中美里中港路132巷17號,3.0,345.0,中港派出所,,121.456,25.0409
典藏富邑公寓,D303000252,思賢里,新北市新莊區思賢里民樂街97號,2.0,137.0,中港派出所,,121.4578,25.04378
運動時代社區,D303000255,恆安里,新北市新莊區恆安里中港路149號,4.0,1542.0,中港派出所,,121.455,25.0409
私人住宅大樓,D303000256,立德里,新北市新莊區立德里新泰路258號,1.0,160.0,中港派出所,,121.4462,25.03987
日健居,D303000257,中美里,新北市新莊區中美里19鄰中港路188號,1.0,136.0,中港派出所,,121.4549088,25.04248006
輔仁大學-公博樓,D304000001,營盤里,新北市新莊區營盤里中正路510號,1.0,538.0,福營派出所,,121.4341,25.03294
翔堡建設,D304000002,泰豐里,新北市新莊區泰豐里瓊林路13號2,1.0,314.0,福營派出所,,121.4494,25.03147
輔仁大學-文學院研究大樓(教學及行政),D304000006,營盤里,新北市新莊區營盤里中正路510號,1.0,284.0,福營派出所,,121.4341,25.03294
私人住宅大樓,D304000007,瓊林里,新北市新莊區瓊林里瓊林路104-19號,1.0,262.0,福營派出所,,121.443,25.0264
輔仁大學-潛水艇的天空(學生活動中心),D304000018,營盤里,新北市新莊區營盤里中正路510號,1.0,534.0,福營派出所,,121.4341,25.03294
輔仁大學-淨心堂(學生活動中心),D304000019,營盤里,新北市新莊區營盤里中正路510號,1.0,393.0,福營派出所,,121.4341,25.03294
輔仁大學-野聲樓(行政大樓),D304000034,營盤里,新北市新莊區營盤里中正路510號,1.0,501.0,福營派出所,,121.4341,25.03294
輔仁大學-家政大樓(新),D304000035,營盤里,新北市新莊區營盤里中正路510號,1.0,165.0,福營派出所,,121.4341,25.03294
輔仁大學-外語大樓(新),D304000039,營盤里,新北市新莊區營盤里中正路510號,1.0,648.0,福營派出所,,121.4341,25.03294
東元旺弟社區,D304000049,豐年里,新北市新莊區豐年里豐年街53巷24號,2.0,2915.0,福營派出所,,121.4471,25.03165
仁濟療養院,D304000052,瓊林里,新北市新莊區瓊林里中環路一段28號,1.0,424.0,福營派出所,,121.4427,25.02674
輔仁大學-焯炤館(學生活動中心),D304000057,營盤里,新北市新莊區營盤里中正路510號,1.0,541.0,福營派出所,,121.4341,25.03294
豐年國小-快樂樓,D304000058,國泰里,新北市新莊區國泰里瓊泰路116號,1.0,630.0,福營派出所,,121.4433,25.03093
7-11超商(輔大門市),D304000074,營盤里,新北市新莊區營盤里中正路516-1號,1.0,71.0,福營派出所,,121.433,25.0325
公寓,D304000084,營盤里,新北市新莊區營盤里中正路532-9號,1.0,74.0,福營派出所,,121.43,25.0321
輔仁大學-藝術學院大樓(行政大樓),D304000085,營盤里,新北市新莊區營盤里中正路510號,1.0,888.0,福營派出所,,121.4341,25.03294
輔仁大學神學院-頤福園,D304000087,營盤里,新北市新莊區營盤里中正路514巷103號,1.0,555.0,福營派出所,,121.4298,25.03485
輔仁大學-野聲樓(增建部分),D304000096,營盤里,新北市新莊區營盤里中正路510號,1.0,501.0,福營派出所,,121.4341,25.03294
明日之星,D304000097,營盤里,新北市新莊區營盤里中正路514巷99號,1.0,454.0,福營派出所,,121.431,25.0344
膜特汽車美容廠,D304000098,營盤里,新北市新莊區營盤里中正路612號1,1.0,185.0,福營派出所,,121.4262,25.03023
輔仁大學-織品大樓(行政教學),D304000099,營盤里,新北市新莊區營盤里中正路510號,1.0,1420.0,福營派出所,,121.4341,25.03294
億家具,D304000101,營盤里,新北市新莊區營盤里中正路588號,1.0,484.0,福營派出所,,121.4271,25.03045
輔仁大學-文德宿舍(學生宿舍),D304000102,營盤里,新北市新莊區營盤里中正路510號,1.0,1438.0,福營派出所,,121.4341,25.03294
輔仁大學-進修教學A大樓(立德樓),D304000103,營盤里,新北市新莊區營盤里中正路510號,1.0,1418.0,福營派出所,,121.4341,25.03294
早安新莊社區,D304000104,泰豐里,新北市新莊區泰豐里新泰路3巷1號,1.0,2163.0,福營派出所,,121.4496,25.03219
私人住宅大樓,D304000105,瓊林里,新北市新莊區瓊林里瓊泰路38號,1.0,227.0,福營派出所,,121.444,25.02869
鴻運及第大樓,D304000106,泰豐里,新北市新莊區泰豐里瓊林路11號,1.0,275.0,福營派出所,,121.4496,25.03168
恩親大樓,D304000107,國泰里,新北市新莊區國泰里瓊泰路95號,1.0,221.0,福營派出所,,121.4431,25.02997
金建興大樓,D304000108,瓊林里,新北市新莊區瓊林里瓊林路86號,2.0,744.0,福營派出所,,121.4444,25.02814
輔仁大學-聖言大樓(行政教學大樓),D304000109,營盤里,新北市新莊區營盤里中正路510號,1.0,1940.0,福營派出所,,121.4341,25.03294
輔仁大學-文德新宿舍(學生宿舍),D304000110,營盤里,新北市新莊區營盤里中正路510號,1.0,533.0,福營派出所,,121.4341,25.03294
公寓,D304000125,後德里,新北市新莊區後德里後港一路51號,1.0,1062.0,福營派出所,,121.426,25.02647
連承名廈,D304000132,建安里,新北市新莊區建安里民安路207巷17號,1.0,1181.0,福營派出所,,121.4267,25.02314
鼎上苑社區大樓,D304000133,建安里,新北市新莊區建安里建安街67號,2.0,507.0,福營派出所,,121.428,25.025
公寓,D304000135,後港里,新北市新莊區後港里建安街21巷2號,1.0,1214.0,福營派出所,,121.4257,25.02457
私人住宅大樓,D304000136,建安里,新北市新莊區建安里民安路207巷1號,1.0,816.0,福營派出所,,121.4266,25.02283
公寓,D304000138,建安里,新北市新莊區建安里建安街55號,1.0,474.0,福營派出所,,121.4284,25.02536
聯承大樓,D304000140,後港里,新北市新莊區後港里後港一路68號,1.0,623.0,福營派出所,,121.4267,25.0265
公寓,D304000141,後港里,新北市新莊區後港里後港一路28巷4弄1號,1.0,2422.0,福營派出所,,121.4254,25.02553
公寓,D304000142,後港里,新北市新莊區後港里建安街26巷12號,1.0,1451.0,福營派出所,,121.4284,25.02597
元寶麗君大廈,D304000143,後港里,新北市新莊區後港里後港一路14號,1.0,423.0,福營派出所,,121.4248,25.02586
公寓,D304000144,後德里,新北市新莊區後德里民安路37巷2號,2.0,1890.0,福營派出所,,121.4238,25.02673
峻業華城,D304000145,建安里,新北市新莊區建安里建安街50號,1.0,1603.0,福營派出所,,121.427,25.0249
輔大生活家,D304000146,建安里,新北市新莊區建安里後港一路156巷12號,1.0,3164.0,福營派出所,,121.43,25.02668
公寓,D304000147,建安里,新北市新莊區建安里後港一路156巷18號,1.0,2308.0,福營派出所,,121.4303,25.02604
私人住宅大樓,D304000148,後港里,新北市新莊區後港里建安街58號,1.0,706.0,福營派出所,,121.4272,25.02482
宏泰嘉年華社區,D304000149,建安里,新北市新莊區建安里建安街99號,1.0,133.0,福營派出所,,121.4268,25.02434
公寓,D304000150,建安里,新北市新莊區建安里建安街101巷2弄1號,1.0,1621.0,福營派出所,,121.4268,25.02404
公寓,D304000151,後港里,新北市新莊區後港里建安街40巷9號,2.0,1125.0,福營派出所,,121.4274,25.02539
台北皇家社區,D304000152,後港里,新北市新莊區後港里後港一路120號,1.0,480.0,福營派出所,,121.4285,25.02696
大拇指熱炒店,D304000153,建安里,新北市新莊區建安里後港一路132號,1.0,346.0,福營派出所,,121.4295,25.02733
台北華府,D304000154,後港里,新北市新莊區後港里建安街16巷3號,1.0,1431.0,福營派出所,,121.4284,25.02642
漢庭家園社區,D304000155,建安里,新北市新莊區建安里建安街41巷2號,1.0,670.0,福營派出所,,121.4289,25.02546
公寓,D304000156,建安里,新北市新莊區建安里民安路207巷21弄1號,1.0,730.0,福營派出所,,121.427,25.02329
新莊區後港活動中心,D304000157,後港里,新北市新莊區後港里建安街26巷4號,1.0,100.0,福營派出所,,121.4283,25.02582
公寓,D304000158,後港里,新北市新莊區後港里建安街78號,2.0,5455.0,福營派出所,,121.4265,25.02437
公寓,D304000159,建安里,新北市新莊區建安里建安街11號,2.0,2055.0,福營派出所,,121.429,25.0265
輔仁大學-進修教學B大樓(勤學樓),D304000161,營盤里,新北市新莊區營盤里中正路510號,1.0,467.0,福營派出所,,121.4341,25.03294
怡臻樺園大樓,D304000163,福營里,新北市新莊區福營里後港一路192號,1.0,545.0,福營派出所,,121.4325,25.02816
輔大吉第社區,D304000164,福營里,新北市新莊區福營里後港一路197號,1.0,607.0,福營派出所,,121.4343,25.0285
公寓,D304000165,建安里,新北市新莊區建安里後港一路130巷46號,2.0,518.0,福營派出所,,121.4299,25.02575
輔仁大學-濟時樓,D304000166,營盤里,新北市新莊區營盤里中正路510號,2.0,1330.0,福營派出所,,121.4341,25.03294
公寓,D304000168,建安里,新北市新莊區建安里建安街75號,1.0,1222.0,福營派出所,,121.4277,25.02488
TOP企業大樓,D304000169,福營里,新北市新莊區福營里中正路659號,2.0,2420.0,福營派出所,,121.4278,25.03036
豐年國小-健康樓及智慧樓,D304000170,國泰里,新北市新莊區國泰里瓊泰路116號,1.0,163.0,福營派出所,,121.4433,25.03093
私人住宅大樓,D304000171,福營里,新北市新莊區福營里中正路669號,2.0,1927.0,福營派出所,,121.4269,25.03011
遠東動力企業大樓,D304000172,福營里,新北市新莊區福營里中正路649號,3.0,6565.0,福營派出所,,121.43,25.03106
私人住宅大樓,D304000174,建安里,新北市新莊區建安里建國二路5號,1.0,536.0,福營派出所,,121.4347,25.02375
碧瑤好景社區,D304000175,瓊林里,新北市新莊區瓊林里瓊林路49號,2.0,1416.0,福營派出所,,121.4449,25.02834
私人住宅大樓,D304000176,建安里,新北市新莊區建安里建國二路1號,1.0,214.0,福營派出所,,121.4349,25.02357
後港新公園停車場,D304000177,後德里,新北市新莊區後德里後港一路19號,3.0,2514.0,福營派出所,,121.4246,25.02595
WIN企業總部大樓,D304000178,福營里,新北市新莊區福營里中正路657號,3.0,1810.0,福營派出所,,121.4285,25.03062
金碧瑤社區,D304000179,建安里,新北市新莊區建安里民安路177號,3.0,1091.0,福營派出所,,121.4258,25.02328
明日之星輔大學生宿舍,D304000180,營盤里,新北市新莊區營盤里中正路514巷99號,1.0,431.0,福營派出所,,121.4309,25.03445
豐年國小-活動中心,D304000181,國泰里,新北市新莊區國泰里瓊泰路116號,1.0,1067.0,福營派出所,,121.4433,25.03093
公寓,D304000184,後德里,新北市新莊區後德里後港一路29號,1.0,346.0,福營派出所,,121.425,25.0262
龍成大樓,D304000185,瓊林里,新北市新莊區瓊林里瓊林路98號1,1.0,334.0,福營派出所,,121.4437,25.02689
敬賢大樓,D304000186,福營里,新北市新莊區福營里福營路163號,1.0,165.0,福營派出所,,121.4319,25.03125
國泰國小-日新樓,D304000187,營盤里,新北市新莊區營盤里中正路386號,1.0,245.0,福營派出所,,121.4417,25.03417
家麒星河社區,D304000188,瓊林里,新北市新莊區瓊林里瓊林路50號,2.0,1455.0,福營派出所,,121.4463,25.02883
驛德世紀酒店,D304000189,福營里,新北市新莊區福營里後港一路169號,3.0,887.0,福營派出所,,121.4323,25.02833
鼎上苑社區大樓,D304000190,建安里,新北市新莊區建安里建安街71巷17號,3.0,1022.0,福營派出所,,121.4281,25.02459
天主教台灣總修院,D304000191,營盤里,新北市新莊區營盤里三泰路58號,1.0,1645.0,福營派出所,,121.4341,25.03779
"東村A ONE社區",D304000192,福營里,新北市新莊區福營里後港一路173號,2.0,1183.0,福營派出所,,121.4325,25.02835
民安36社區,D304000193,建安里,新北市新莊區建安里建安街41巷16號,2.0,117.0,福營派出所,,121.4292,25.02501
民安36社區,D304000194,建安里,新北市新莊區建安里建安街41巷17號,2.0,211.0,福營派出所,,121.4294,25.02496
藍菱科技私大樓,D304000195,福營里,新北市新莊區福營里福營路145巷56號,1.0,353.0,福營派出所,,121.4337,25.03006
輔仁大學-德芳樓,D304000197,營盤里,新北市新莊區營盤里中正路510號,1.0,467.0,福營派出所,,121.4341,25.03294
若水岸,D304000199,瓊林里,新北市新莊區瓊林里中環路1段2號,1.0,139.0,福營派出所,,121.4428,25.02595
福商勝蛋品,D304000200,建安里,新北市新莊區建安里建國二路29號,1.0,388.0,福營派出所,,121.4334,25.02429
榕祥鋼鐵,D304000201,營盤里,新北市新莊區營盤里中正路544之19號,1.0,382.0,福營派出所,,121.4299,25.03192
"Leo Flon",D304000202,營盤里,新北市新莊區營盤里14鄰中正路558號,1.0,781.0,福營派出所,,121.4283,25.032321
張文育廠房新建工程,D304000203,建安里,新北市新莊區建安里33鄰建國二路30之8號,1.0,425.0,福營派出所,,121.4330671,25.02505338
光華學苑第二期,D30A000001,光榮里,新北市新莊區光榮里西盛街311巷7號,2.0,48.0,光華派出所,,121.4284,25.01538
銘冠,D30A000002,成德里,新北市新莊區成德里八德街151號,1.0,101.0,光華派出所,,121.4236,25.01969
民安領航,D30A000003,民全里,新北市新莊區民全里民安路300號,2.0,758.0,光華派出所,,121.4283,25.02178
光華學苑第三期,D30A000005,光榮里,新北市新莊區光榮里西盛街311巷8號,2.0,420.0,光華派出所,,121.4287,25.01503
富國錄,D30A000006,南港里,新北市新莊區南港里萬安街47巷9號,3.0,512.0,光華派出所,,121.4222,25.02446
公寓,D30A000009,四維里,新北市新莊區四維里四維路141巷2號,1.0,212.0,光華派出所,,121.4229,25.0222
韋恩寢具,D30A000071,萬安里,新北市新莊區萬安里萬安街49號,1.0,321.0,光華派出所,,121.4215,25.02465
公寓,D30A000072,萬安里,新北市新莊區萬安里萬安街22號,1.0,518.0,光華派出所,,121.4214,25.0247
民安國小,D30A000094,民全里,新北市新莊區民全里民安路261號,1.0,267.0,光華派出所,,121.4278,25.02163
福營國中,D30A000098,萬安里,新北市新莊區萬安里富國路105號,1.0,1112.0,光華派出所,,121.4225,25.02532
公寓,D30A000102,八德里,新北市新莊區八德里八德街95巷5號,1.0,168.0,光華派出所,,121.4246,25.02147
民安國小,D30A000113,民全里,新北市新莊區民全里民安路261號,1.0,220.0,光華派出所,,121.4278,25.02163
得意居,D30A000155,八德里,新北市新莊區八德里成功街6巷1號,1.0,748.0,光華派出所,,121.4256,25.02172
新家,D30A000159,四維里,新北市新莊區四維里四維路119巷9弄11號,1.0,208.0,光華派出所,,121.4239,25.02328
私人住宅大樓,D30A000160,光正里,新北市新莊區光正里西盛街280巷3號,1.0,358.0,光華派出所,,121.4279,25.01523
民安國小,D30A000169,民全里,新北市新莊區民全里民安路261號,1.0,690.0,光華派出所,,121.4278,25.02163
敦南社區,D30A000172,光榮里,新北市新莊區光榮里西盛街323巷6~24號,1.0,1226.0,光華派出所,,121.4287,25.01452
西盛花園,D30A000174,光榮里,新北市新莊區光榮里西盛街317號,1.0,1896.0,光華派出所,,121.4281,25.01496
美洲青年城,D30A000175,光華里,新北市新莊區光華里西盛街395巷29弄1號,1.0,445.0,光華派出所,,121.4287,25.01212
公寓,D30A000178,光和里,新北市新莊區光和里西盛街346號,1.0,1693.0,光華派出所,,121.4279,25.01403
西盛大街,D30A000179,光和里,新北市新莊區光和里西盛街344巷2號,1.0,1091.0,光華派出所,,121.4278,25.01419
龍安天下,D30A000181,南港里,新北市新莊區南港里龍安路266巷14號,2.0,588.0,光華派出所,,121.4213,25.01888
私人住宅大樓,D30A000182,光華里,新北市新莊區光華里民安西路257號,1.0,464.0,光華派出所,,121.4262,25.01324
私人住宅大樓,D30A000183,光華里,新北市新莊區光華里民安西路261巷18號,1.0,348.0,光華派出所,,121.4269,25.01285
私人住宅大樓,D30A000184,光華里,新北市新莊區光華里民安西路263號,2.0,713.0,光華派出所,,121.4262,25.01307
民安花園新城,D30A000185,民安里,新北市新莊區民安里龍安路515號,2.0,513.0,光華派出所,,121.427,25.01791
民安國小,D30A000186,民全里,新北市新莊區民全里民安路261號,1.0,470.0,光華派出所,,121.4278,25.02163
環球珍珠,D30A000187,光華里,新北市新莊區光華里民安西路271號,1.0,814.0,光華派出所,,121.4263,25.01264
愛的世界,D30A000188,民安里,新北市新莊區民安里民安西路88巷5弄10號,1.0,609.0,光華派出所,,121.4252,25.01963
貴族學園社區,D30A000190,光明里,新北市新莊區光明里民安西路150巷2號,1.0,743.0,光華派出所,,121.426,25.01661
民安大鎮A棟,D30A000191,光正里,新北市新莊區光正里西盛街324巷24號,1.0,822.0,光華派出所,,121.427,25.01484
民安大鎮,D30A000192,光和里,新北市新莊區光和里西盛街324巷11號,1.0,681.0,光華派出所,,121.4273,25.01471
富貴天下,D30A000194,四維里,新北市新莊區四維里富國路176巷1號,1.0,555.0,光華派出所,,121.4243,25.02436
台北頂點,D30A000195,四維里,新北市新莊區四維里四維路103號,1.0,901.0,光華派出所,,121.4233,25.02345
國富民安,D30A000196,光榮里,新北市新莊區光榮里西盛街361號,1.0,1040.0,光華派出所,,121.4281,25.01391
雅註園,D30A000198,成德里,新北市新莊區成德里八德街133巷1號,1.0,660.0,光華派出所,,121.424,25.02032
榮華富貴,D30A000200,民全里,新北市新莊區民全里民安東路43巷2弄1號,2.0,886.0,光華派出所,,121.4293,25.02114
國富民安,D30A000201,光榮里,新北市新莊區光榮里西盛街371號,1.0,1473.0,光華派出所,,121.4281,25.01354
讚成天下,D30A000202,光明里,新北市新莊區光明里民安西路196巷6號,1.0,436.0,光華派出所,,121.4253,25.0155
民全新居,D30A000203,民全里,新北市新莊區民全里民全街9巷11號,1.0,778.0,光華派出所,,121.4287,25.02138
天天開心,D30A000206,成德里,新北市新莊區成德里龍安路278巷24號,1.0,1491.0,光華派出所,,121.4217,25.01841
漂亮寶貝,D30A000208,光華里,新北市新莊區光華里民安西路321號,1.0,336.0,光華派出所,,121.4275,25.01117
愛的世界,D30A000209,民安里,新北市新莊區民安里民安西路88巷5弄26號,1.0,205.0,光華派出所,,121.4255,25.01901
台北大道,D30A000210,南港里,新北市新莊區南港里龍安路278巷2號,2.0,375.0,光華派出所,,121.4222,25.01919
